Azimuth,Vertical_dB,Horizontal_dB
-180,-9.17276055143042,-8.49204294953585
-179.9,-9.17276055143042,-8.49204294953585
-179.8,-9.17276055143042,-8.49204294953585
-179.7,-9.17276055143042,-8.49204294953585
-179.6,-9.17276055143042,-8.49204294953585
-179.5,-9.17276055143042,-8.49204294953585
-179.4,-9.17276055143042,-8.49204294953585
-179.3,-9.17276055143042,-8.49204294953585
-179.2,-9.17276055143042,-8.49204294953585
-179.1,-9.17276055143042,-8.49204294953585
-179,-9.15781446673803,-8.61161162707499
-178.9,-9.14695824919999,-8.69846136737934
-178.8,-9.14379603249974,-8.72375910098133
-178.7,-9.14379603249974,-8.72375910098133
-178.6,-9.14379603249974,-8.72375910098133
-178.5,-9.14624257870336,-8.72375910098133
-178.4,-9.17710882483462,-8.72375910098133
-178.3,-9.23133442838181,-8.72375910098133
-178.2,-9.3038048196072,-8.72115906535668
-178.1,-9.43213342425535,-8.70261134178085
-178,-9.57590727921835,-8.67477618404749
-177.9,-9.69191208019139,-8.64181777574892
-177.8,-9.7960262052397,-8.59478547997899
-177.7,-9.89809353708046,-8.5515117971989
-177.6,-10.0027107734515,-8.52613570366651
-177.5,-10.1075145088108,-8.5080781471094
-177.4,-10.2123182441701,-8.48673708313699
-177.3,-10.3193406866718,-8.45235117552929
-177.2,-10.4268629742644,-8.40757545055203
-177.1,-10.5264043003938,-8.36259217294307
-177,-10.6063273695269,-8.31077913981373
-176.9,-10.6819507557699,-8.261193823934
-176.8,-10.7844114281832,-8.24371689353171
-176.7,-10.9569186999409,-8.24371689353171
-176.6,-11.167264583544,-8.24371689353171
-176.5,-11.356896289515,-8.24371689353171
-176.4,-11.5260213004587,-8.24371689353171
-176.3,-11.6907616769496,-8.24371689353171
-176.2,-11.8575746544265,-8.23992300304712
-176.1,-12.0252606310013,-8.21348712865626
-176,-12.1929466075762,-8.1872729702002
-175.9,-12.3606325841511,-8.18371161760051
-175.8,-12.5283185607259,-8.18371161760051
-175.7,-12.6960045373008,-8.18371161760051
-175.6,-12.8636905138757,-8.17439655812497
-175.5,-13.0313764904505,-8.14496534492874
-175.4,-13.1990624670254,-8.12418105318952
-175.3,-13.3667484436003,-8.12370634166931
-175.2,-13.5344344201752,-8.12370634166931
-175.1,-13.70212039675,-8.12370634166931
-175,-13.8584167578839,-8.12370634166931
-174.9,-14.015962615323,-8.12370634166931
-174.8,-14.2131663518113,-8.12370634166931
-174.7,-14.528920850425,-8.12370634166931
-174.6,-14.8852921809444,-8.12370634166931
-174.5,-15.1325661658344,-8.12466645265101
-174.4,-15.2655222677788,-8.14189116527966
-174.3,-15.3913662296859,-8.16903502651498
-174.2,-15.6300338942927,-8.19208293763849
-174.1,-16.153741210783,-8.21304368471035
-174,-16.7371327576179,-8.23400443178221
-173.9,-17.1277194317266,-8.25496517885407
-173.8,-17.4133969059745,-8.27592592592592
-173.7,-17.6863917101184,-8.29688667299779
-173.6,-18.0092843711408,-8.31784742006965
-173.5,-18.3647209007056,-8.3388081671415
-173.4,-18.6912760165645,-8.35976891421336
-173.3,-18.9384267694268,-8.38072966128522
-173.2,-19.1444922993466,-8.40169040835708
-173.1,-19.3895093468675,-8.42265115542894
-173,-19.7726857385287,-8.4421439102976
-172.9,-20.2416952236761,-8.46161336647202
-172.8,-20.6311409144114,-8.48620241767872
-172.7,-20.8757792044005,-8.52340426283795
-172.6,-21.0932281967643,-8.56902427491829
-172.5,-21.4180479220248,-8.61309327846364
-172.4,-22.0558723246895,-8.65501477260736
-172.3,-22.8039008364361,-8.69693626675107
-172.2,-23.3469750959978,-8.7388577608948
-172.1,-23.7229225570209,-8.78077925503851
-172,-24.0698982740279,-8.82270074918223
-171.9,-24.4804130128865,-8.86462224332594
-171.8,-24.9481368958132,-8.90654373746966
-171.7,-25.4210067502834,-8.94846523161339
-171.6,-25.8810861370109,-8.9903867257571
-171.5,-26.357350394886,-9.03230821990081
-171.4,-26.7290623781627,-9.07422971404452
-171.3,-26.9500031330273,-9.11487661176615
-171.2,-27.124826089705,-9.1545688512816
-171.1,-27.2047491518228,-9.19928031724475
-171,-27.2053840877915,-9.25564814113643
-170.9,-27.2053840877915,-9.32119110595191
-170.8,-27.2053840877915,-9.38673736414475
-170.7,-27.2053840877915,-9.44961960536034
-170.6,-27.2053840877915,-9.51250184657592
-170.5,-27.1929543577443,-9.57528499593285
-170.4,-26.7976708432464,-9.63568758833282
-170.3,-26.1867355887172,-9.69759920653389
-170.2,-25.8016885541084,-9.76811026651644
-170.1,-25.6150745135396,-9.85394377493191
-170,-25.432172312001,-9.9417139041656
-169.9,-25.045265676823,-10.0146183576015
-169.8,-24.1543633559185,-10.0729893200342
-169.7,-23.3966997896634,-10.1341990382748
-169.6,-23.3050411522634,-10.2209118371247
-169.5,-23.3050411522634,-10.3405838132756
-169.4,-23.3050411522634,-10.4451749581134
-169.3,-22.7530174291688,-10.49996658313
-169.2,-20.9655140826137,-10.5356158644391
-169.1,-19.345169214153,-10.5769171424352
-169,-18.5460454738235,-10.6433674991428
-168.9,-17.9196774160524,-10.7304750763351
-168.8,-17.6037249642756,-10.8246171569244
-168.7,-17.5307494634597,-10.9245770886832
-168.6,-17.4891388489911,-11.0322208266477
-168.5,-17.4029797877573,-11.1394230426897
-168.4,-17.0190927434397,-11.2562508376712
-168.3,-16.4697016824202,-11.3668230759211
-168.2,-16.0832043480194,-11.4393394894475
-168.1,-15.8438956614219,-11.4773711110157
-168,-15.6352461744677,-11.5127424765378
-167.9,-15.4023064732596,-11.5811863844458
-167.8,-15.1513854852139,-11.7267926844152
-167.7,-14.8965452204575,-11.8977718780282
-167.6,-14.6412515857363,-12.0366504415957
-167.5,-14.3789780250702,-12.1591647498104
-167.4,-14.1325413168895,-12.2834479126258
-167.3,-13.9286749918972,-12.4288064580909
-167.2,-13.7564396873125,-12.5933806461108
-167.1,-13.562921349793,-12.7279669011961
-167,-13.2689814385271,-12.805342844047
-166.9,-12.9009227414347,-12.8614272383258
-166.8,-12.629270883847,-12.9218445954445
-166.7,-12.5042145680423,-13.0002100976688
-166.6,-12.4151594892811,-13.0868294965611
-166.5,-12.3110192016676,-13.1729403660403
-166.4,-12.1720924157725,-13.2543775728186
-166.3,-12.0187848879955,-13.3368447615585
-166.2,-11.8684552073441,-13.4274405281924
-166.1,-11.7217299778411,-13.5333107072588
-166,-11.5750047483381,-13.6424010463305
-165.9,-11.4282795188351,-13.7382927250337
-165.8,-11.2815542893321,-13.8201213271849
-165.7,-11.1348290598291,-13.9012460692258
-165.6,-10.9881038303261,-13.9943622061175
-165.5,-10.8413786008231,-14.0993046508885
-165.4,-10.6946533713201,-14.2075845656833
-165.3,-10.5466261236506,-14.3141591165589
-165.2,-10.3966483285418,-14.422318673575
-165.1,-10.2524550453215,-14.5245100834045
-165,-10.1163524932677,-14.6224612807505
-164.9,-9.98560013273239,-14.717920241687
-164.8,-9.87109492098382,-14.7817439753386
-164.7,-9.78077514544753,-14.807668746433
-164.6,-9.70265078448481,-14.8243405230113
-164.5,-9.61763291699481,-14.8462060161199
-164.4,-9.51410100261892,-14.8866013250836
-164.3,-9.40433992626542,-14.9344716284203
-164.2,-9.30525683994119,-14.9697950359298
-164.1,-9.22188802625408,-14.9923549210304
-164,-9.14163027425522,-15.0113075230649
-163.9,-9.05076175407937,-15.0314514086736
-163.8,-8.94382198366866,-15.0524121557455
-163.7,-8.8353337210149,-15.0733729028173
-163.6,-8.74123275805829,-15.0957262678578
-163.5,-8.66007627330661,-15.1230302572683
-163.4,-8.57828631445552,-15.1422996835178
-163.3,-8.48097873208696,-15.1443236256199
-163.2,-8.36764581498692,-15.1443236256199
-163.1,-8.26448734242115,-15.1443236256199
-163,-8.19129095841832,-15.1443236256199
-162.9,-8.13311975325949,-15.1443236256199
-162.8,-8.07149724546259,-15.1443236256199
-162.7,-7.98885330185047,-15.1365326215644
-162.6,-7.8960393046316,-15.1137372252522
-162.5,-7.82218370488139,-15.0834589883006
-162.4,-7.77143159559301,-15.0330269769213
-162.3,-7.73044202603672,-14.962300039082
-162.2,-7.6993351221172,-14.8939843832437
