Azimuth,Vertical_dB,Horizontal_dB
-180,-5.2918101032264,-3.87855492244381
-179.9,-5.2918101032264,-3.87855492244381
-179.8,-5.2918101032264,-3.87855492244381
-179.7,-5.2918101032264,-3.87855492244381
-179.6,-5.2918101032264,-3.87855492244381
-179.5,-5.28306699124708,-3.87855492244381
-179.4,-5.27918540671607,-3.87855492244381
-179.3,-5.27916587527699,-3.87855492244381
-179.2,-5.27916587527699,-3.87855492244381
-179.1,-5.27916587527699,-3.87855492244381
-179,-5.27916587527699,-3.87855492244381
-178.9,-5.27916587527699,-3.87855492244381
-178.8,-5.27629073187249,-3.87916668135178
-178.7,-5.19939927475443,-3.89474720715068
-178.6,-5.08198762111631,-3.91527887380707
-178.5,-5.00464912368407,-3.92099767859027
-178.4,-4.95184211127736,-3.92099767859027
-178.3,-4.91148949580142,-3.92099767859027
-178.2,-4.88837754277597,-3.92099767859027
-178.1,-4.87681105545218,-3.92099767859027
-178,-4.86331974677693,-3.92099767859027
-177.9,-4.81443615579666,-3.92099767859027
-177.8,-4.68810703570251,-3.92099767859027
-177.7,-4.57295086153157,-3.92099767859027
-177.6,-4.52427426625059,-3.92099767859027
-177.5,-4.4889996181929,-3.92099767859027
-177.4,-4.47293377034489,-3.92099767859027
-177.3,-4.47275350849425,-3.94176699864094
-177.2,-4.47275350849425,-3.99532948934896
-177.1,-4.47275226824035,-4.04952490303907
-177,-4.47107840737801,-4.09924992665344
-176.9,-4.46677754602046,-4.14779317343417
-176.8,-4.46065371558902,-4.17907397965984
-176.7,-4.45351094750499,-4.19297665480854
-176.6,-4.44615327318967,-4.20446616886702
-176.5,-4.43938472406436,-4.23083695873527
-176.4,-4.43400933155038,-4.32361100515172
-176.3,-4.43083112706902,-4.43332678662262
-176.2,-4.43031075234779,-4.49008395052252
-176.1,-4.43031075234779,-4.51855610854316
-176,-4.43031075234779,-4.54403069802653
-175.9,-4.43031075234779,-4.57998259968813
-175.8,-4.43031075234779,-4.62489649472682
-175.7,-4.43031075234779,-4.67197679393258
-175.6,-4.43031075234779,-4.71520143516133
-175.5,-4.43031075234779,-4.75658459280121
-175.4,-4.43031075234779,-4.80414547483681
-175.3,-4.43581071393355,-4.87083567827749
-175.2,-4.45222293303857,-4.9530116195621
-175.1,-4.4725084428295,-5.02381785955628
-175,-4.49564418587436,-5.06983905871116
-174.9,-4.52568434799722,-5.10872474543161
-174.8,-4.56283066367285,-5.15971333527599
-174.7,-4.61842640319397,-5.24756511808339
-174.6,-4.68430492581036,-5.34872449215485
-174.5,-4.74044329015734,-5.42103678436104
-174.4,-4.78605349908877,-5.46386765508441
-174.3,-4.82865685809414,-5.50302437603116
-174.2,-4.87250184657592,-5.56096860181217
-174.1,-4.91697952938693,-5.65029015298437
-174,-4.96145721219795,-5.74802857572539
-173.9,-5.00593489500896,-5.83064713145398
-173.8,-5.05041257781997,-5.90461103592289
-173.7,-5.094890260631,-5.97674024161665
-173.6,-5.13859726279395,-6.0516469148213
-173.5,-5.18126299976061,-6.12812520486012
-173.4,-5.22727643765613,-6.20026388258375
-173.3,-5.27754062145276,-6.26180183331404
-173.2,-5.33245942370797,-6.31693197113321
-173.1,-5.40229147287203,-6.37903336838396
-173,-5.52205991975425,-6.46323568407342
-172.9,-5.67801119168513,-6.55999736717469
-172.8,-5.79534802285502,-6.64332063996708
-172.7,-5.85735220684485,-6.70162702767937
-172.6,-5.9075174637767,-6.75469003524975
-172.5,-5.97763290893021,-6.82691284327478
-172.4,-6.09562218403916,-6.95241965170936
-172.3,-6.22807215286969,-7.08716659833554
-172.2,-6.32870995407034,-7.16819497870693
-172.1,-6.40083974188651,-7.21441112488684
-172,-6.46977370107167,-7.25278159208997
-171.9,-6.55632513626677,-7.29677071971191
-171.8,-6.66250072346084,-7.34381392025927
-171.7,-6.77070730857776,-7.39224411139972
-171.6,-6.86424518743327,-7.44177623736679
-171.5,-6.94745267486361,-7.49212524239405
-171.4,-7.03815115396794,-7.54300607071507
-171.3,-7.15956975273144,-7.5941336665634
-171.2,-7.30726220048581,-7.64522297417263
-171.1,-7.43480027246643,-7.69598893777628
-171,-7.52173413863761,-7.74614650160793
-170.9,-7.59325296257365,-7.79541060990114
-170.8,-7.65898990141467,-7.84349620688947
-170.7,-7.71407703795018,-7.89011823680649
-170.6,-7.76687339022568,-7.93499164388575
-170.5,-7.84397443207754,-7.97783137236081
-170.4,-8.00155314515835,-8.01835236646523
-170.3,-8.19145986631744,-8.05626957043258
-170.2,-8.3272031537634,-8.09112939630633
-170.1,-8.41429140526418,-8.12141118895025
-170,-8.49490166155626,-8.14961053665691
-169.9,-8.60634651215683,-8.17946872757594
-169.8,-8.77136428871088,-8.21211359088204
-169.7,-8.90579476837471,-8.24111168628656
-169.6,-8.94250118479417,-8.26010571182318
-169.5,-8.95660536127416,-8.27244015249462
-169.4,-8.9679912643422,-8.28712196663445
-169.3,-8.98254880236362,-8.32094408637625
-169.2,-8.99737469663396,-8.37782821130406
-169.1,-9.01220059090429,-8.41807483131591
-169,-9.02975497055534,-8.42836013857525
-168.9,-9.04813261114728,-8.43683531091074
-168.8,-9.05657117231192,-8.4440403855045
-168.7,-9.05657117231192,-8.45000628664197
-168.6,-9.05657117231192,-8.45476393860858
-168.5,-9.05657117231192,-8.45834426568977
-168.4,-9.05657117231192,-8.46077819217097
-168.3,-9.05657117231192,-8.46209664233762
-168.2,-9.05591302536419,-8.46220668380141
-168.1,-9.0449305198166,-8.45904414329458
-168,-9.02595997454467,-8.45215823637409
