Azimuth,Vertical_dB,Horizontal_dB
-180,-19.4477018043685,-9.39223266249297
-179.9,-19.4477018043685,-9.39223266249297
-179.8,-19.4477018043685,-9.39223266249297
-179.7,-19.4477018043685,-9.39223266249297
-179.6,-19.4477018043685,-9.39223266249297
-179.5,-19.4477018043685,-9.39223266249297
-179.4,-19.4477018043685,-9.39223266249297
-179.3,-19.4477018043685,-9.39223266249297
-179.2,-19.4477018043685,-9.39223266249297
-179.1,-19.4477018043685,-9.39223266249297
-179,-19.4477018043685,-9.31567954577584
-178.9,-19.4477018043685,-9.26007452911757
-178.8,-19.4477018043685,-9.24387780943337
-178.7,-19.4477018043685,-9.24387780943337
-178.6,-19.4477018043685,-9.24387780943337
-178.5,-19.4575197066574,-9.24387780943337
-178.4,-19.5715791195558,-9.24387780943337
-178.3,-19.7392072653831,-9.24387780943337
-178.2,-19.8797840758515,-9.24387780943337
-178.1,-20.016413531363,-9.24387780943337
-178,-20.1431663531353,-9.24387780943337
-177.9,-20.2416971092288,-9.24387780943337
-177.8,-20.3179430157555,-9.24387780943337
-177.7,-20.404349640829,-9.24387780943337
-177.6,-20.5428004237093,-9.23337349212708
-177.5,-20.7336060734096,-9.20297950720327
-177.4,-20.9077970325714,-9.1826763011655
-177.3,-21.0255196165415,-9.18240899018677
-177.2,-21.1236417499176,-9.18240899018677
-177.1,-21.2336683751483,-9.18240899018677
-177,-21.3716882543942,-9.18240899018677
-176.9,-21.5264105538045,-9.18240899018677
-176.8,-21.6867329805909,-9.18201667245926
-176.7,-21.8443602781913,-9.16621417600613
-176.6,-22.0145120282626,-9.13870940436039
-176.5,-22.2227886970554,-9.1138603681694
-176.4,-22.5168708999421,-9.0860698363877
-176.3,-22.8192160514283,-9.06373567968426
-176.2,-23.0338608637175,-9.05947135169358
-176.1,-23.1984472284708,-9.05947135169358
-176,-23.332985135583,-9.05947135169358
-175.9,-23.4348529205232,-9.05301037526978
-175.8,-23.5037790371917,-9.02409937411643
-175.7,-23.5911971664474,-8.99973084577351
-175.6,-23.8074571764302,-8.99800253244698
-175.5,-24.2226786162802,-8.99800253244698
-175.4,-24.6267676501172,-8.99800253244698
-175.3,-24.9039871380464,-8.99800253244698
-175.2,-25.1435034816619,-8.99800253244698
-175.1,-25.3464305587192,-8.99800253244698
-175,-25.4911775279376,-8.98749201668497
-174.9,-25.6156142348038,-8.96233214399527
-174.8,-25.8135447097556,-8.93273163740255
-174.7,-26.3408104112892,-8.89032043190931
-174.6,-27.0587046051246,-8.84148487201275
-174.5,-27.6200988179043,-8.80657548956838
-174.4,-28.0281479957478,-8.78589851749503
-174.3,-28.3913118330147,-8.76699527290005
-174.2,-28.7452478184146,-8.73852306583512
-174.1,-29.0619424701601,-8.69226114973069
-174,-29.4016393621194,-8.64532867811615
-173.9,-29.8505684140815,-8.61513112240701
-173.8,-30.4410114917376,-8.59383498104961
-173.7,-31.0971067280887,-8.57448741632239
-173.6,-31.8419268001367,-8.55325102880659
-173.5,-32.7355874282911,-8.53177904400127
-173.4,-33.3085634423467,-8.51030705919595
-173.3,-33.3974079521964,-8.49001397099846
-173.2,-33.4448041360785,-8.47037569790783
-173.1,-33.4625481698963,-8.44624722649545
-173,-33.4625925925926,-8.41012590386202
-172.9,-33.4625925925926,-8.36395631684543
-172.8,-33.4625925925926,-8.3181671415005
-172.7,-33.4625925925926,-8.27522317188985
-172.6,-33.4625925925926,-8.23227920227921
-172.5,-33.4625925925926,-8.18933523266858
-172.4,-33.4625925925926,-8.14639126305794
-172.3,-33.4625925925926,-8.10344729344731
-172.2,-33.4473756440893,-8.06084354246463
-172.1,-33.2768409031498,-8.02047267085291
-172,-32.9974647457224,-7.97754936213819
-171.9,-32.6830967884246,-7.92076558771553
-171.8,-32.254147920832,-7.83689984693611
-171.7,-31.7483549198934,-7.77477308317805
-171.6,-31.1447517380088,-7.76862614751504
-171.5,-30.3665503331667,-7.76862614751504
-171.4,-29.8204108046004,-7.76862614751504
-171.3,-29.7113020742271,-7.74346691596055
-171.2,-29.6691630748938,-7.66567371061187
-171.1,-29.6003053837509,-7.58915239765013
-171,-29.1949211109791,-7.54323166045968
-170.9,-28.3741493850762,-7.50405498550665
-170.8,-27.5936281019648,-7.45886008725404
-170.7,-26.8989625202544,-7.39617490002884
-170.6,-26.2622070738694,-7.32622824555382
-170.5,-25.9326562305262,-7.26770002733755
-170.4,-25.8285185256227,-7.22501127018525
-170.3,-25.7505227592541,-7.18543735153154
-170.2,-25.545364965698,-7.13652337851625
-170.1,-24.7689601846893,-7.07378399536472
-170,-23.9428056034605,-7.00550279538446
-169.9,-23.7209571767501,-6.94001582779362
-169.8,-23.6883449092129,-6.87559987337766
-169.7,-23.6543099644275,-6.81118391896169
-169.6,-23.4274535272229,-6.74360853668965
-169.5,-22.6674107344094,-6.6696742040162
-169.4,-21.9077909014366,-6.61085981655463
-169.3,-21.5619137894894,-6.58242848744336
-169.2,-21.3428011336384,-6.56594857260486
-169.1,-21.088949376199,-6.54350774374381
-169,-20.6130821617534,-6.48098506867474
-168.9,-19.9898998771293,-6.37810387461566
-168.8,-19.569154115702,-6.29296137381938
-168.7,-19.4200047131045,-6.24406307002653
-168.6,-19.3198621028849,-6.2046102255697
-168.5,-19.1733645881282,-6.16433146169234
-168.4,-18.8798464779237,-6.12521955010766
-168.3,-18.5330249728846,-6.08411399767839
-168.2,-18.2859408015094,-6.02955134402034
-168.1,-18.1099728206633,-5.94471722949269
-168,-17.9714095798152,-5.84968778710159
-167.9,-17.8783728387097,-5.77115034976129
-167.8,-17.8255095273202,-5.70232727638078
-167.7,-17.767268793356,-5.64118561722624
-167.6,-17.6249517721628,-5.59097681175717
-167.5,-17.2949394984984,-5.55091836267035
-167.4,-16.9095523181925,-5.50928951584049
-167.3,-16.5538465288142,-5.45063738525223
-167.2,-16.1712427264557,-5.37565239060505
-167.1,-15.9048505201644,-5.31607124572043
-167,-15.8183707561562,-5.28999139485286
-166.9,-15.7724884435075,-5.27405083773788
-166.8,-15.701492745464,-5.24953546190891
-166.7,-15.447474802355,-5.16486154908087
-166.6,-15.0471593107645,-5.03142305188403
-166.5,-14.757186492349,-4.93474257373969
-166.4,-14.6154998331958,-4.88592939221511
-166.3,-14.5042477418725,-4.84793934743786
-166.2,-14.3703701670915,-4.80786964344062
-166.1,-14.2000954968847,-4.76738565534912
-166,-14.020272775439,-4.72508900429804
-165.9,-13.8560018392621,-4.6748045230806
-165.8,-13.7078646390055,-4.61424607817228
-165.7,-13.5604845175505,-4.54583379047821
-165.6,-13.3973556893893,-4.46844099910758
-165.5,-13.2134963106878,-4.37377845263518
-165.4,-13.042687750328,-4.28739536114017
-165.3,-12.9171234451844,-4.23222283127603
-165.2,-12.8209469280009,-4.19310811185128
