Azimuth,Vertical_dB,Horizontal_dB
-180,-7.22844581778506,-3.79120524285857
-179.9,-7.22844581778506,-3.79120524285857
-179.8,-7.22844581778506,-3.79120524285857
-179.7,-7.22844581778506,-3.79120524285857
-179.6,-7.22844581778506,-3.79120524285857
-179.5,-7.22844581778506,-3.79120524285857
-179.4,-7.22844581778506,-3.79120524285857
-179.3,-7.22844581778506,-3.79120524285857
-179.2,-7.22844581778506,-3.79120524285857
-179.1,-7.22844581778506,-3.79120524285857
-179,-7.22844581778506,-3.77334284895791
-178.9,-7.22844581778506,-3.76036834507098
-178.8,-7.22844581778506,-3.756589110478
-178.7,-7.22844581778506,-3.756589110478
-178.6,-7.22844581778506,-3.756589110478
-178.5,-7.22844581778506,-3.756589110478
-178.4,-7.22844581778506,-3.756589110478
-178.3,-7.22844581778506,-3.756589110478
-178.2,-7.22844581778506,-3.756589110478
-178.1,-7.22844581778506,-3.756589110478
-178,-7.22844581778506,-3.756589110478
-177.9,-7.22844581778506,-3.756589110478
-177.8,-7.22844581778506,-3.756589110478
-177.7,-7.22844581778506,-3.756589110478
-177.6,-7.22844581778506,-3.756589110478
-177.5,-7.216139615965,-3.756589110478
-177.4,-7.20067786763935,-3.756589110478
-177.3,-7.17872375530437,-3.74011852136437
-177.2,-7.15029661437214,-3.70410293893118
-177.1,-7.12665026700016,-3.68487548802364
-177,-7.11015011358,-3.68487548802364
-176.9,-7.09595820555111,-3.68487548802364
-176.8,-7.08358328664641,-3.68419568417515
-176.7,-7.07253410059876,-3.65894546540907
-176.6,-7.06231939114108,-3.62389107616045
-176.5,-7.05244790200623,-3.61316186556927
-176.4,-7.04242837692712,-3.61316186556927
-176.3,-7.03176955963662,-3.61316186556927
-176.2,-7.01998019386764,-3.61316186556927
-176.1,-7.00656902335305,-3.61316186556927
-176,-6.99104479182575,-3.61316186556927
-175.9,-6.97124456847919,-3.60562405974151
-175.8,-6.94371424742364,-3.57189455839594
-175.7,-6.91769808397157,-3.54346460866253
-175.6,-6.89991412180289,-3.54144824311491
-175.5,-6.88505094253813,-3.54144824311491
-175.4,-6.87215887201077,-3.54144824311491
-175.3,-6.86074665395368,-3.54144824311491
-175.2,-6.85032303209975,-3.54144824311491
-175.1,-6.84039675018188,-3.54144824311491
-175,-6.83047655193296,-3.52173179551452
-174.9,-6.82007118108586,-3.48574219127552
-174.8,-6.80868938137348,-3.46973462066055
-174.7,-6.79583989652871,-3.46973462066055
-174.6,-6.78103147028444,-3.46973462066055
-174.5,-6.76354310794857,-3.46973462066055
-174.4,-6.7397681780872,-3.46973462066055
-174.3,-6.71260622187233,-3.46973462066055
-174.2,-6.68564184507048,-3.46593678549214
-174.1,-6.65303276240514,-3.43507973018846
-174,-6.62858751281855,-3.40304920274209
-173.9,-6.62513400865253,-3.39802099820618
-173.8,-6.62513400865253,-3.39802099820618
-173.7,-6.62513400865253,-3.39802099820618
-173.6,-6.62513400865253,-3.38797025370049
-173.5,-6.62513400865253,-3.35313853468768
-173.4,-6.62513400865253,-3.32720249159531
-173.3,-6.61407147534319,-3.32630737575182
-173.2,-6.58287323371021,-3.32630737575182
-173.1,-6.55437974622489,-3.32630737575182
-173,-6.5363563661817,-3.32630737575182
-172.9,-6.51836756652022,-3.32630737575182
-172.8,-6.5007043558077,-3.32611861326419
-172.7,-6.48369423822221,-3.3031886183552
-172.6,-6.46766471794184,-3.26757755351707
-172.5,-6.45294329914466,-3.25459375329746
-172.4,-6.43985748600873,-3.25459375329746
-172.3,-6.42873478271213,-3.25459375329746
