Azimuth,Vertical_dB,Horizontal_dB
-180,-13.7279286694102,-29.9583178045709
-179.9,-13.7279286694102,-29.9583178045709
-179.8,-13.7279286694102,-29.9583178045709
-179.7,-13.7279286694102,-29.9583178045709
-179.6,-13.7279286694102,-29.9583178045709
-179.5,-13.7279286694102,-29.9583178045709
-179.4,-13.7279286694102,-29.9583178045709
-179.3,-13.7279286694102,-29.9583178045709
-179.2,-13.7279286694102,-29.9435488888608
-179.1,-13.7279286694102,-29.938134430727
-179,-13.7279286694102,-29.938134430727
-178.9,-13.7279286694102,-29.938134430727
-178.8,-13.7279286694102,-29.9376317555911
-178.7,-13.7279286694102,-29.9220903570194
-178.6,-13.7279286694102,-29.8895921100208
-178.5,-13.7279286694102,-29.8409787073066
-178.4,-13.7279286694102,-29.7248217930949
-178.3,-13.7279286694102,-29.5655530179344
-178.2,-13.7279286694102,-29.3995059723595
-178.1,-13.7279286694102,-29.1984984780925
-178,-13.7279286694102,-29.0071654239938
-177.9,-13.7279286694102,-28.8745849811409
-177.8,-13.7279286694102,-28.7765856850843
-177.7,-13.7279286694102,-28.6745273604272
-177.6,-13.7279286694102,-28.5327557256341
-177.5,-13.7279286694102,-28.3599940097614
-177.4,-13.7279286694102,-28.2022243082337
-177.3,-13.7279286694102,-28.0896789132814
-177.2,-13.7279286694102,-27.9944559257251
-177.1,-13.7279286694102,-27.8796442887612
-177,-13.7279286694102,-27.6960872857134
-176.9,-13.7279286694102,-27.4837259578553
-176.8,-13.7279286694102,-27.3330874312884
-176.7,-13.7279286694102,-27.2521422599497
-176.6,-13.7279286694102,-27.1844992206675
-176.5,-13.7279286694102,-27.0866261396497
-176.4,-13.7279286694102,-26.9306096423571
-176.3,-13.7279286694102,-26.7546437206689
-176.2,-13.7279286694102,-26.6042397902617
-176.1,-13.7279286694102,-26.4744743722516
-176,-13.7279286694102,-26.3445811357424
-175.9,-13.7279286694102,-26.193687254338
-175.8,-13.7279286694102,-26.0176568386098
-175.7,-13.7279286694102,-25.8622916308715
-175.6,-13.7279286694102,-25.7651983126671
-175.5,-13.7279286694102,-25.6976679374553
-175.4,-13.7279286694102,-25.6162167886519
-175.3,-13.7279286694102,-25.4600091235798
-175.2,-13.7279286694102,-25.2415995259181
-175.1,-13.7279286694102,-25.0688569215774
-175,-13.7279286694102,-24.982298964608
-174.9,-13.7279286694102,-24.9164763028962
-174.8,-13.7279286694102,-24.8238753950432
-174.7,-13.7279286694102,-24.6329387600064
-174.6,-13.7279286694102,-24.412211514749
-174.5,-13.7279286694102,-24.2865899663508
-174.4,-13.7279286694102,-24.234748903611
-174.3,-13.7279286694102,-24.1917498280429
-174.2,-13.7279286694102,-24.1172628027734
-174.1,-13.7279286694102,-23.9838689748072
-174,-13.7279286694102,-23.8340547689818
-173.9,-13.7279286694102,-23.7134050879584
-173.8,-13.7279286694102,-23.6109065591853
-173.7,-13.7279286694102,-23.5065869211312
-173.6,-13.7279286694102,-23.378607173177
-173.5,-13.7279286694102,-23.2278853883799
-173.4,-13.7279286694102,-23.1046407163619
-173.3,-13.7279286694102,-23.0398844827784
-173.2,-13.7279286694102,-22.9964776945271
-173.1,-13.7279286694102,-22.9403996585062
-173,-13.7279286694102,-22.8276575938135
-172.9,-13.7279286694102,-22.6748064174168
-172.8,-13.7279286694102,-22.5476118483818
-172.7,-13.7279286694102,-22.4640082091197
-172.6,-13.7279286694102,-22.3913197479636
-172.5,-13.7279286694102,-22.3063175849563
-172.4,-13.7279286694102,-22.1931567449948
-172.3,-13.7279286694102,-22.0793429582884
-172.2,-13.7279286694102,-21.9996858234585
-172.1,-13.7279286694102,-21.9479398548536
-172,-13.7279286694102,-21.9001485500303
-171.9,-13.7279286694102,-21.8311340355059
-171.8,-13.7279286694102,-21.7273002612076
-171.7,-13.7279286694102,-21.6503814108405
-171.6,-13.7279286694102,-21.6427709190672
-171.5,-13.7279286694102,-21.6427709190672
-171.4,-13.7279286694102,-21.6427709190672
-171.3,-13.7183537751408,-21.5680012536389
-171.2,-13.6876623164414,-21.3535594942987
-171.1,-13.6543128416224,-21.1913751544292
-171,-13.6276543209877,-21.1556817371545
-170.9,-13.6010699588477,-21.1351268544379
-170.8,-13.5744912259518,-21.1083554404318
-170.7,-13.5497445942625,-21.0575676657265
-170.6,-13.5244852973555,-20.9967905709951
-170.5,-13.4930086966801,-20.9516213947218
-170.4,-13.4471380282919,-20.9253003470231
-170.3,-13.389596096248,-20.9021930215847
-170.2,-13.327334009634,-20.8685819315817
-170.1,-13.2673028775358,-20.8124678848359
-170,-13.2164538090387,-20.7534882690747
-169.9,-13.1805624661731,-20.7128366125618
-169.8,-13.1537673491017,-20.6779560306443
-169.7,-13.1294762572917,-20.6558053596807
-169.6,-13.1038096558414,-20.6534156378601
-169.5,-13.0788669377127,-20.6534156378601
-169.4,-13.0513164678394,-20.6534156378601
-169.3,-13.0177338030626,-20.6534156378601
-169.2,-12.9782129762845,-20.6534156378601
-169.1,-12.9337003850411,-20.6534156378601
-169,-12.8851163146762,-20.636602410708
-168.9,-12.8333810505334,-20.5984211764669
-168.8,-12.7794148779567,-20.5773113854595
-168.7,-12.7241380822897,-20.5773113854595
-168.6,-12.6684709488763,-20.5773113854595
-168.5,-12.6133337630602,-20.5773113854595
-168.4,-12.5596468101853,-20.5773113854595
-168.3,-12.5083303755953,-20.5773113854595
-168.2,-12.460304744634,-20.5793775794776
-168.1,-12.4164902026451,-20.6094181716693
-168,-12.3778070349725,-20.6452836354581
-167.9,-12.3453140048772,-20.6534156378601
-167.8,-12.3189779384081,-20.6534156378601
-167.7,-12.294005759733,-20.6534156378601
-167.6,-12.2659161546432,-20.6534156378601
-167.5,-12.2360730044133,-20.6534156378601
-167.4,-12.2050901537213,-20.6534156378601
-167.3,-12.1731710980063,-20.6871195504515
-167.2,-12.1405193327073,-20.7985794976236
-167.1,-12.1073383532634,-20.8794287402648
-167,-12.0738316551136,-20.8817283950617
-166.9,-12.0402027336971,-20.8817283950617
-166.8,-12.0066550844528,-20.8817283950617
-166.7,-11.9733922028198,-20.933750092601
-166.6,-11.9406175842372,-21.0402127938992
-166.5,-11.908534724144,-21.1140881233555
-166.4,-11.8773471179792,-21.1414787212962
-166.3,-11.847258261182,-21.1625222177726
-166.2,-11.8185008372875,-21.1976852506075
-166.1,-11.7915574918909,-21.274237450793
-166,-11.7655125038391,-21.3668662965864
-165.9,-11.739122085048,-21.4384626548119
-165.8,-11.7125377229081,-21.4978616464038
-165.7,-11.6859533607682,-21.5476230420168
-165.6,-11.6591841057577,-21.5824706225334
-165.5,-11.6313082429195,-21.6049433618499
-165.4,-11.6024535338428,-21.6303530862321
-165.3,-11.5729207719752,-21.6840247909382
-165.2,-11.5430107507646,-21.7790417314811
-165.1,-11.5130242636587,-21.8610430968693
-165,-11.483262104105,-21.8955289027715
-164.9,-11.4540250655514,-21.9164684258806
-164.8,-11.4256139414456,-21.9444178806703
-164.7,-11.3983295252351,-22.0003001805581
-164.6,-11.3724726103679,-22.0843756576057
-164.5,-11.3483439902915,-22.1822699564408
-164.4,-11.3262444584537,-22.3174409484086
-164.3,-11.3064748083021,-22.4684450221826
-164.2,-11.289273025293,-22.5705915212904
-164.1,-11.2728787917093,-22.6240171144839
-164,-11.2564458851775,-22.6689097649612
-163.9,-11.2400710279946,-22.7356165619581
-163.8,-11.2238509424577,-22.8424180226959
-163.7,-11.207882350864,-22.9596615302069
-163.6,-11.1922619755105,-23.0545327339091
-163.5,-11.1770865386944,-23.1344481306556
-163.4,-11.1624527627127,-23.2107710450181
-163.3,-11.1484573698627,-23.291668691512
-163.2,-11.1351970824413,-23.3761010624284
-163.1,-11.1227686227458,-23.4528164827669
-163,-11.1112687130731,-23.5097460194418
-162.9,-11.1007940757205,-23.5541847112834
-162.8,-11.091441432985,-23.6129405357952
-162.7,-11.0833075071638,-23.7357476982143
-162.6,-11.0764890205539,-23.9189913784169
-162.5,-11.0710826954525,-24.0815172737671
-162.4,-11.0671852541567,-24.1934884819816
-162.3,-11.0648934189636,-24.2923596060485
-162.2,-11.064279835391,-24.4024757644099
-162.1,-11.064279835391,-24.5405368706849
-162,-11.064279835391,-24.6815420292389
-161.9,-11.064279835391,-24.7911336061618
-161.8,-11.064279835391,-24.8659725094955
-161.7,-11.064279835391,-24.9387040814095
-161.6,-11.064279835391,-25.0491334753223
