Azimuth,Vertical_dB,Horizontal_dB
-180,-4.79035277430697,-13.2400079138968
-179.9,-4.79035277430697,-13.2400079138968
-179.8,-4.79035277430697,-13.2400079138968
-179.7,-4.79035277430697,-13.2400079138968
-179.6,-4.79035277430697,-13.2400079138968
-179.5,-4.79035277430697,-13.2400079138968
-179.4,-4.79035277430697,-13.2400079138968
-179.3,-4.79035277430697,-13.2400079138968
-179.2,-4.74689808000596,-13.2400079138968
-179.1,-4.7309670781893,-13.2400079138968
-179,-4.7309670781893,-13.2400079138968
-178.9,-4.7309670781893,-13.2400079138968
-178.8,-4.7316932239222,-13.2429124968284
-178.7,-4.75179883324577,-13.3233349341227
-178.6,-4.78536576718191,-13.4576026698672
-178.5,-4.81448717948718,-13.5733438006552
-178.4,-4.84056030389363,-13.6714184531814
-178.3,-4.86663342830009,-13.7753924491377
-178.2,-4.89270655270655,-13.9024510786688
-178.1,-4.91877967711301,-14.0627479366793
-178,-4.94485280151946,-14.2274589152536
-177.9,-4.97002417722255,-14.3696550569998
-177.8,-4.99354769148662,-14.4991628710843
-177.7,-5.021275954463,-14.6261246741057
-177.6,-5.06418725564599,-14.7562583095916
-177.5,-5.1235560759834,-14.8866239316239
-177.4,-5.17475617055592,-15.0169895536562
-177.3,-5.20319448844623,-15.1390756100107
-177.2,-5.22444896812678,-15.2592963907823
-177.1,-5.25452100351212,-15.4092993282024
-177,-5.31725350547172,-15.6388532263455
-176.9,-5.40523091595475,-15.9237776941231
-176.8,-5.49090242227268,-16.1911912267223
-176.7,-5.59039807823343,-16.4257509548118
-176.6,-5.67787703954001,-16.6554770478299
-176.5,-5.7012962962963,-16.9029538951148
-176.4,-5.7012962962963,-17.2128332871492
-176.3,-5.7012962962963,-17.4846419565074
-176.2,-5.72367726806673,-17.6005997105334
-176.1,-5.88940581594604,-17.6415603707838
-176,-6.0904621328086,-17.6853542568193
-175.9,-6.20521230141522,-17.8674373213636
-175.8,-6.28680584447267,-18.4088499894999
-175.7,-6.3549301831178,-18.959552941569
-175.6,-6.41305084993847,-19.2398925570435
-175.5,-6.46098252536268,-19.4319344131067
-175.4,-6.51321657146305,-19.6253762244801
-175.3,-6.58030108081234,-19.8554237843524
-175.2,-6.65873187615762,-20.1033441112705
-175.1,-6.74515954258701,-20.4013710009528
-175,-6.84036796625013,-20.91694151592
-174.9,-6.9459037314997,-21.5114175098501
-174.8,-7.05962330850199,-21.7490487496043
-174.7,-7.19421385640037,-21.7490487496043
-174.6,-7.33304344473228,-21.7490487496043
-174.5,-7.44252240732657,-21.7807462394672
-174.4,-7.52099435009929,-22.3519705410933
-174.3,-7.59273117472657,-23.2620002014863
-174.2,-7.67920125918582,-24.0677992402059
-174.1,-7.78245173470733,-24.8815463034994
-174,-7.89125559292615,-25.641076836782
-173.9,-7.99648464704018,-26.2228518298938
-173.8,-8.10077714466601,-26.7187229478813
-173.7,-8.20506964229187,-27.1043682528331
-173.6,-8.31116925316143,-27.3377514198999
-173.5,-8.41971045138781,-27.4816411958956
-173.4,-8.52040186812584,-27.669033711252
-173.3,-8.60574569813855,-28.2347691494964
-173.2,-8.68204080374935,-29.1904132472821
-173.1,-8.75753948674019,-29.7339287526053
-173,-8.84396583050664,-29.7356046217157
-172.9,-8.93053279545673,-29.7356046217157
-172.8,-8.98875001878243,-29.7391586521145
-172.7,-9.01702657602232,-30.1898665564754
-172.6,-9.0382857337975,-30.9814746847897
-172.5,-9.06845740577843,-31.5359185642932
-172.4,-9.1169235933837,-31.8522772486183
-172.3,-9.17411447040454,-32.1121861675358
-172.2,-9.22819088319088,-32.3634336143286
-172.1,-9.2803371320038,-32.5933959222243
-172,-9.33248338081671,-32.8209115522905
-171.9,-9.38462962962962,-33.0985594126744
-171.8,-9.43677587844254,-33.4719910799632
-171.7,-9.48892212725547,-33.7400008760362
-171.6,-9.54677907488357,-33.766202912314
-171.5,-9.61409525969176,-33.766202912314
-171.4,-9.65543437124761,-33.766202912314
-171.3,-9.65725387780944,-33.766202912314
-171.2,-9.65725387780944,-33.766202912314
-171.1,-9.65725387780944,-33.766202912314
-171,-9.64630021517734,-33.766202912314
-170.9,-9.6166843884511,-33.766202912314
-170.8,-9.58097275673626,-33.7657531626315
-170.7,-9.5353672454604,-33.5764320498965
-170.6,-9.47879130183363,-33.1880187038146
-170.5,-9.42386781309489,-32.8044891055289
-170.4,-9.37460037607766,-32.359057704757
-170.3,-9.32358099691085,-31.9518686560023
-170.2,-9.26240426482133,-31.8122324271718
-170.1,-9.18158507811765,-31.7903928702605
-170,-9.09823647568677,-31.7717735873947
-169.9,-9.03286316085753,-31.6321128563144
-169.8,-8.98042752931187,-30.9092019553759
-169.7,-8.93143011706725,-30.0159601890894
-169.6,-8.88081887429208,-29.401078159858
-169.5,-8.83175476701018,-28.8887491797449
-169.4,-8.77779467746919,-28.431401615019
-169.3,-8.71059871339843,-27.9893377320274
-169.2,-8.63025719178114,-27.5566830458523
-169.1,-8.54790238132181,-27.2871759327621
-169,-8.46959480848372,-27.2106086708774
-168.9,-8.39137543526435,-27.1661539432111
-168.8,-8.31315626522679,-27.122802786187
-168.7,-8.23750335226138,-27.0666642658678
-168.6,-8.16141705030846,-27.011199906196
-168.5,-8.07667171468786,-26.9690594185681
-168.4,-7.97658139938912,-26.9428616277961
-168.3,-7.86815725775881,-26.920314810919
-168.2,-7.76148099376894,-26.8885469791243
-168.1,-7.65283899885079,-26.8392153010929
-168,-7.54776917982983,-26.7819075146245
-167.9,-7.45707354183306,-26.7272176610643
-167.8,-7.38161172679083,-26.6698155401737
-167.7,-7.30635253517133,-26.6183276467795
-167.6,-7.21482151023654,-26.5830536448993
-167.5,-7.10552351782452,-26.557301597938
-167.4,-6.99894968476267,-26.5337909162454
-167.3,-6.90950231137209,-26.5046533037962
-167.2,-6.82816605506504,-26.4712308328559
-167.1,-6.75705552749229,-26.4519197700095
-167,-6.69858035697563,-26.451413421969
-166.9,-6.64831805661056,-26.451413421969
-166.8,-6.5986493678284,-26.451413421969
-166.7,-6.54650680595125,-26.451413421969
-166.6,-6.49436055713834,-26.451413421969
-166.5,-6.44221430832543,-26.451413421969
-166.4,-6.39006805951251,-26.451413421969
-166.3,-6.3379218106996,-26.451413421969
-166.2,-6.28577556188667,-26.451413421969
-166.1,-6.23362931307377,-26.451413421969
-166,-6.18148306426086,-26.451413421969
-165.9,-6.12979254546847,-26.451413421969
-165.8,-6.08078339077714,-26.451413421969
-165.7,-6.0285251319793,-26.451413421969
-165.6,-5.96185567252345,-26.451413421969
-165.5,-5.8716628693452,-26.451413421969
-165.4,-5.79310065063221,-26.451413421969
-165.3,-5.75079375911647,-26.451413421969
-165.2,-5.7184400910573,-26.451413421969
-165.1,-5.70187557179371,-26.451413421969
-165,-5.7012962962963,-26.3777531626831
-164.9,-5.7012962962963,-26.1574575135703
-164.8,-5.7012962962963,-25.9401802655373
-164.7,-5.6828239441264,-25.7720971142691
-164.6,-5.64530511915669,-25.6177492124113
-164.5,-5.62665558721114,-25.5560769866182
-164.4,-5.62665558721114,-25.625753445232
-164.3,-5.62665558721114,-25.7372716406416
-164.2,-5.62557973533851,-25.7654853910963
-164.1,-5.59817950031287,-25.3907438186315
-164,-5.56207208653783,-24.8351966586431
-163.9,-5.55201487812599,-24.5133217893899
-163.8,-5.55201487812599,-24.3487293925983
-163.7,-5.55201487812599,-24.213704153592
-163.6,-5.55201487812599,-24.0628031022476
-163.5,-5.55201487812599,-23.9063643558088
-163.4,-5.55201487812599,-23.7499256093701
-163.3,-5.55201487812599,-23.5947354380591
-163.2,-5.55201487812599,-23.4418269210482
-163.1,-5.55201487812599,-23.2830964442819
-163,-5.56096993542996,-23.1136205772413
-162.9,-5.59082924331594,-22.9352367067961
-162.8,-5.62366974211612,-22.7419175850885
-162.7,-5.6548173753674,-22.5058318043035
-162.6,-5.6869774045303,-22.2441123555458
-162.5,-5.7012962962963,-22.0437691482419
-162.4,-5.7012962962963,-21.9350765155985
-162.3,-5.7012962962963,-21.8496897714331
-162.2,-5.70240317800849,-21.7209391501247
-162.1,-5.74550873222608,-21.4521383620004
-162,-5.81436372103591,-21.1201847726715
-161.9,-5.8602845977592,-20.8638657532242
-161.8,-5.88506814472874,-20.6821503334028
-161.7,-5.90819693374592,-20.5126662050973
-161.6,-5.94361201780991,-20.2984682915128
-161.5,-6.00029861610687,-19.993988311266
-161.4,-6.05680135240912,-19.7626279480398
-161.3,-6.09190367795046,-19.7337496043052
-161.2,-6.11496577193035,-19.7337496043052
-161.1,-6.1398664858573,-19.7337496043052
-161,-6.17794615083476,-19.6116726575857
-160.9,-6.22937681877553,-19.1953250349607
-160.8,-6.28908828074464,-18.7998692498923
-160.7,-6.3611408492427,-18.6083091237957
-160.6,-6.44615255294335,-18.4657045442749
-160.5,-6.52156666052024,-18.317658117607
-160.4,-6.57593618580807,-18.1344846901921
-160.3,-6.62352825731263,-17.9425877980553
-160.2,-6.67960608054813,-17.7744438474136
-160.1,-6.75312709469111,-17.6432695655603
-160,-6.83562320077578,-17.5218465359263
-159.9,-6.91690370350093,-17.3746472727223
-159.8,-7.00643814696855,-17.1447535468008
-159.7,-7.08715706443993,-16.9416040801928
-159.6,-7.13298799664497,-16.8974026590693
-159.5,-7.15525272565781,-16.8974026590693
-159.4,-7.17775647526377,-16.8974026590693
-159.3,-7.22790688734426,-16.8341687815154
-159.2,-7.3337367591147,-16.5001195469679
-159.1,-7.45660275799481,-16.1450557619586
-159,-7.56476216230986,-15.9883044382149
-158.9,-7.67330336053625,-15.8924406187288
-158.8,-7.77399477727427,-15.7988310056667
-158.7,-7.85933860728702,-15.6756951422926
-158.6,-7.9356337128978,-15.5391240160541
-158.5,-8.01113239588864,-15.4106077962504
-158.4,-8.08523297585144,-15.3007629536909
-158.3,-8.15927855320544,-15.1990816701556
-158.2,-8.24770087033177,-15.0970924343147
-158.1,-8.37530747819165,-14.9927999366888
-158,-8.51941241682669,-14.888507439063
-157.9,-8.63342642039857,-14.7844004149556
-157.8,-8.71578586247654,-14.6833900875013
-157.7,-8.78833002896202,-14.5801004550013
-157.6,-8.86393533633308,-14.4646426870296
-157.5,-8.93880705654365,-14.3259539780156
-157.4,-9.01699954951578,-14.1911358558345
-157.3,-9.10611850513616,-14.0901481456673
-157.2,-9.20689442660741,-14.0119086993898
-157.1,-9.3167625530233,-13.939554478568
-157,-9.45013874545973,-13.8535643727966
-156.9,-9.61964058589322,-13.7525900955843
-156.8,-9.7271035953345,-13.6905814282505
-156.7,-9.73189458689459,-13.6878521684077
-156.6,-9.73189458689459,-13.6878521684077
-156.5,-9.73189458689459,-13.6878521684077
-156.4,-9.85910122505397,-13.6180992393385
-156.3,-10.1586281714195,-13.4527525759462
-156.2,-10.4113999216155,-13.3101372488617
-156.1,-10.5592860560106,-13.2245595459131
-156,-10.6826864422215,-13.1513235793593
-155.9,-10.79775889577,-13.0763580246914
-155.8,-10.9017070591266,-12.998138651472
-155.7,-11.0014526626042,-12.9199192782526
-155.6,-11.1140659044204,-12.8414959066422
-155.5,-11.2468387611604,-12.7613844313739
-155.4,-11.3819536694997,-12.682987214587
-155.3,-11.4974108279297,-12.6094363015
-155.2,-11.5884896765329,-12.5342435548336
-155.1,-11.6922395767078,-12.4594804783718
-155,-11.8777629880728,-12.3893526319945
-154.9,-12.1966626925015,-12.3280655755819
-154.8,-12.4595720418751,-12.2798248690142
-154.7,-12.542792431915,-12.2479413411917
-154.6,-12.5840894493318,-12.2255395574667
-154.5,-12.6336496250347,-12.1994046191068
-154.4,-12.7305624629322,-12.1569998886706
-154.3,-12.8690768020598,-12.1014351860147
-154.2,-13.0171146203615,-12.0453798670465
-154.1,-13.1796145116442,-11.9932336182336
-154,-13.3494760461697,-11.9410873694207
-153.9,-13.4791690269707,-11.8885800781941
-153.8,-13.58568167919,-11.8224741894295
-153.7,-13.6667163121426,-11.7636308494558
-153.6,-13.6878521684077,-11.7471937321937
-153.5,-13.6878521684077,-11.7471937321937
-153.4,-13.6878521684077,-11.7471937321937
-153.3,-13.7369878209311,-11.7335189387108
-153.2,-14.1258678082301,-11.6245127197421
-153.1,-14.595886093794,-11.4899584388421
-153,-14.8413871937924,-11.4133485053732
-152.9,-14.9919158517616,-11.3618444114505
-152.8,-15.131610391181,-11.3148230480654
-152.7,-15.3034348506125,-11.2631861348528
-152.6,-15.4915282546374,-11.2110398860399
-152.5,-15.6742330878944,-11.158893637227
-152.4,-15.8360908756186,-11.1067473884141
-152.3,-15.9873361290347,-11.0546011396012
-152.2,-16.1456186497867,-11.0024548907882
-152.1,-16.3247567567209,-10.9503086419753
-152,-16.5134179698472,-10.8981623931624
-151.9,-16.6910781731861,-10.8460161443495
-151.8,-16.848246825409,-10.7938698955366
-151.7,-16.9996692851819,-10.7417236467237
-151.6,-17.162734851139,-10.6895773979107
-151.5,-17.3425113332931,-10.6374311490978
-151.4,-17.5291331389425,-10.5852849002849
-151.3,-17.7137363063982,-10.533138651472
-151.2,-17.900471188561,-10.4809924026591
-151.1,-18.0828322767342,-10.4288461538462
-151,-18.2504345099867,-10.3766999050333
-150.9,-18.4031031190902,-10.3245536562203
-150.8,-18.5572810129196,-10.2724074074074
-150.7,-18.7280866064689,-10.2202611585945
-150.6,-18.9119265634993,-10.1681149097816
-150.5,-19.098379482339,-10.1159686609687
-150.4,-19.2810889522,-10.061070064894
-150.3,-19.4636008230452,-10.0043839070743
-150.2,-19.6461126938904,-9.95835298961459
-150.1,-19.8314825874725,-9.92968546591799
-150,-20.0170886457295,-9.90742757503262
-149.9,-20.1926668760451,-9.87882755704688
-149.8,-20.3504199170385,-9.83288462210101
-149.7,-20.5017357677557,-9.77622078179702
-149.6,-20.6642682765349,-9.7210599933111
-149.5,-20.8474947454058,-9.6640506606968
-149.4,-21.0354096951418,-9.61021075865795
-149.3,-21.2111724985375,-9.57143629791253
-149.2,-21.3923080126213,-9.54436661624071
-149.1,-21.5463173159858,-9.52091069829823
-149,-21.6315976019694,-9.49551440329219
-148.9,-21.676224917106,-9.46944127888573
-148.8,-21.7226251871917,-9.44336815447928
-148.7,-21.8170868121454,-9.41458978396271
-148.6,-21.9833591803635,-9.38086782912907
-148.5,-22.1595547237051,-9.35976012043239
-148.4,-22.3019267444818,-9.35869104146882
-148.3,-22.4344867483607,-9.35869104146882
-148.2,-22.5572281768152,-9.35869104146882
-148.1,-22.6677700468057,-9.34651592281843
-148,-22.7696956213013,-9.31511722136891
-147.9,-22.871457739791,-9.28335074390631
-147.8,-22.9757502374169,-9.25727761949985
-147.7,-23.0800427350427,-9.23120449509339
-147.6,-23.1843352326686,-9.20490020555457
-147.5,-23.2886277302944,-9.17173498690099
-147.4,-23.3929202279202,-9.14257533313212
-147.3,-23.498199374371,-9.13476891421336
-147.2,-23.6127219004348,-9.13476891421336
-147.1,-23.7184102954195,-9.13476891421336
-147,-23.7920922512316,-9.13004968458618
-146.9,-23.8418030401548,-9.09716603595366
-146.8,-23.8892321892771,-9.06455818031319
-146.7,-23.954370783931,-9.06012820512821
-146.6,-24.0380100119182,-9.06012820512821
-146.5,-24.1183397240007,-9.06012820512821
-146.4,-24.177539612205,-9.06012820512821
-146.3,-24.2254712876292,-9.06012820512821
-146.2,-24.2777053337296,-9.06012820512821
-146.1,-24.3495517387647,-9.04428303115033
-146,-24.4345634424653,-9.00688935594172
-145.9,-24.5099775500422,-8.98549167427273
-145.8,-24.5643470753301,-8.98548749604305
-145.7,-24.6119391468347,-8.98548749604305
-145.6,-24.6682207003754,-8.98548749604305
-145.5,-24.7520320245315,-8.98548749604305
-145.4,-24.8399329647698,-8.98548749604305
-145.3,-24.8934235535686,-8.98429321165118
-145.2,-24.919305849098,-8.9628673496009
-145.1,-24.9409779238319,-8.92910303440574
-145,-24.9751186133826,-8.8991836218996
-144.9,-25.0312937972236,-8.86524355626832
-144.8,-25.0882832270413,-8.83980054139249
-144.7,-25.1242412993589,-8.83620607787275
-144.6,-25.1474906029608,-8.83620607787275
-144.5,-25.1720794725242,-8.83620607787275
-144.4,-25.2129225984136,-8.82890754707399
-144.3,-25.2718557121753,-8.8000893512953
-144.2,-25.3246163161147,-8.76679280264549
-144.1,-25.3565725659645,-8.74041627097183
-144,-25.3811490377865,-8.71434314656538
-143.9,-25.405106069793,-8.68827002215892
-143.8,-25.4311712567268,-8.66219689775246
-143.7,-25.4572443811333,-8.636123773346
-143.6,-25.483285094253,-8.61005064893954
-143.5,-25.506058737166,-8.58397752453309
-143.4,-25.530086581543,-8.55790440012663
-143.3,-25.5669996119418,-8.53183127572018
-143.2,-25.6590934961012,-8.50575815131371
-143.1,-25.7554326223885,-8.47968502690725
-143,-25.7796470402026,-8.45395617135052
-142.9,-25.7796470402026,-8.43048677706202
-142.8,-25.7796470402026,-8.40443455951453
-142.7,-25.8193411942007,-8.3646019337384
-142.6,-26.056358932801,-8.29671775686142
-142.5,-26.3184487615889,-8.24433927487148
-142.4,-26.4379440319487,-8.23908040519152
-142.3,-26.5075012957925,-8.23908040519152
-142.2,-26.5796723250384,-8.23908040519152
-142.1,-26.6928627310509,-8.22968964350427
-142,-26.8369290432164,-8.19958840516447
-141.9,-26.9647432683498,-8.1668802663997
-141.8,-27.05109174614,-8.14073440962331
-141.7,-27.1226367489609,-8.11466128521684
-141.6,-27.202005224985,-8.08858816081039
-141.5,-27.3042961551113,-8.06251503640393
-141.4,-27.4149847004245,-8.03644191199748
-141.3,-27.5119591326709,-8.01008117951353
-141.2,-27.5781580604791,-7.97681102561786
-141.1,-27.6474176684097,-7.94792072709615
-141,-27.7833550535331,-7.9405175688509
-140.9,-28.1761679564277,-7.9405175688509
-140.8,-28.6801759411603,-7.9405175688509
-140.7,-29.0812003667461,-7.9405175688509
-140.6,-29.421123908735,-7.9405175688509
-140.5,-29.7494879203151,-7.9405175688509
-140.4,-30.0880472842846,-7.9405175688509
-140.3,-30.4310046855588,-7.9405175688509
-140.2,-30.7675973098964,-7.9405175688509
-140.1,-31.133199667504,-7.9405175688509
-140,-31.5302462866067,-7.9405175688509
-139.9,-31.747362405768,-7.9405175688509
-139.8,-31.7509037670149,-7.9405175688509
-139.7,-31.7509037670149,-7.9405175688509
