Azimuth,Vertical_dB,Horizontal_dB
-180,-11.7799794238683,-9.51992142804695
-179.9,-11.7799794238683,-9.51992142804695
-179.8,-11.7799794238683,-9.51992142804695
-179.7,-11.7799794238683,-9.51992142804695
-179.6,-11.7799794238683,-9.51992142804695
-179.5,-11.7799794238683,-9.54343738440513
-179.4,-11.7799794238683,-9.55387750831612
-179.3,-11.7799794238683,-9.55393004115227
-179.2,-11.7799794238683,-9.55393004115227
-179.1,-11.7799794238683,-9.5539752637648
-179,-11.7799794238683,-9.56432898935214
-178.9,-11.7799794238683,-9.58779620819442
-178.8,-11.7799794238683,-9.61808186264163
-178.7,-11.7799794238683,-9.67439853253645
-178.6,-11.7799794238683,-9.74397481962021
-178.5,-11.7814988611273,-9.79840576776769
-178.4,-11.7991509131235,-9.84315915109046
-178.3,-11.8250933642634,-9.88083698923649
-178.2,-11.8479090475247,-9.9076883583169
-178.1,-11.8738811350127,-9.92571003898475
-178,-11.8922105892501,-9.94418364934547
-177.9,-11.8941358024691,-9.97434336437093
-177.8,-11.8941358024691,-10.0190814018106
-177.7,-11.8941358024691,-10.0602441732356
-177.6,-11.9038898113964,-10.0843824085469
-177.5,-11.9321127973971,-10.1015591086866
-177.4,-11.9509657744322,-10.1218591451481
-177.3,-11.9512139917696,-10.1545676914091
-177.2,-11.9512139917696,-10.1971592346802
-177.1,-11.9512139917696,-10.2399415830914
-177,-11.9512139917696,-10.2829544679309
-176.9,-11.9512139917696,-10.3252610033985
-176.8,-11.952296128508,-10.3571770129299
-176.7,-11.9924903542989,-10.3761584430732
-176.6,-12.0482912188171,-10.3930492799335
-176.5,-12.0653703703704,-10.4212522257561
-176.4,-12.0653703703704,-10.4802242041307
-176.3,-12.0653703703704,-10.5494504672366
-176.2,-12.0653703703704,-10.6013353813353
-176.1,-12.0653703703704,-10.641543137552
-176,-12.0653703703704,-10.6790071783887
-175.9,-12.0713698484782,-10.7196867691675
-175.8,-12.0982157781206,-10.763516606361
-175.7,-12.1208436972961,-10.8012972809247
-175.6,-12.1224485596708,-10.8256541263124
-175.5,-12.1224485596708,-10.8429066403657
-175.4,-12.1224485596708,-10.8629008612224
-175.3,-12.1224485596708,-10.8974126369073
-175.2,-12.1224485596708,-10.9430604413104
-175.1,-12.1224485596708,-10.9805534254777
-175,-12.1336915538439,-11.0011674086657
-174.9,-12.1583748048003,-11.0175432524413
-174.8,-12.1821203234139,-11.0420785414531
-174.7,-12.2073046354177,-11.0960588234494
-174.6,-12.2299983126696,-11.1657029886007
-174.5,-12.2366049382716,-11.2213754302209
-174.4,-12.2366049382716,-11.262673488975
-174.3,-12.2366049382716,-11.3001974326495
-174.2,-12.2386717770743,-11.3399171207003
-174.1,-12.257215577922,-11.3838042613973
