Azimuth,Vertical_dB,Horizontal_dB
-180,-8.96785405824147,-25.3536993454208
-179.9,-8.96785405824147,-25.3536993454208
-179.8,-8.96785405824147,-25.3536993454208
-179.7,-8.96785405824147,-25.3536993454208
-179.6,-8.96785405824147,-25.3536993454208
-179.5,-8.96785405824147,-25.3362131214622
-179.4,-8.96785405824147,-25.3284499524002
-179.3,-8.96785405824147,-25.328410889522
-179.2,-8.96785405824147,-25.328410889522
-179.1,-8.96785405824147,-25.328410889522
-179,-8.96785405824147,-25.328410889522
-178.9,-8.96785405824147,-25.328410889522
-178.8,-8.96785405824147,-25.3275850767277
-178.7,-8.96785405824147,-25.3047198739676
-178.6,-8.96785405824147,-25.2665457138049
-178.5,-8.96785405824147,-25.2334272449087
-178.4,-8.96785405824147,-25.2037754563681
-178.3,-8.96785405824147,-25.1741236678274
-178.2,-8.96785405824147,-25.1444718792867
-178.1,-8.96785405824147,-25.114820090746
-178,-8.96785405824147,-25.0851683022054
-177.9,-8.96785405824147,-25.0555165136647
-177.8,-8.96785405824147,-25.025864725124
-177.7,-8.96785405824147,-24.9962129365833
-177.6,-8.96785405824147,-24.9622393688645
-177.5,-8.96785405824147,-24.9245725787392
-177.4,-8.96785405824147,-24.904231047723
-177.3,-8.96785405824147,-24.9039833280574
-177.2,-8.96785405824147,-24.9039833280574
-177.1,-8.96785405824147,-24.9039610966781
-177,-8.96785405824147,-24.8790545339037
-176.9,-8.96785405824147,-24.836583742929
-176.8,-8.96785405824147,-24.8190978157645
-176.7,-8.96785405824147,-24.8190978157645
-176.6,-8.96785405824147,-24.8190978157645
-176.5,-8.96785405824147,-24.817315702662
-176.4,-8.96785405824147,-24.7919897918277
-176.3,-8.96785405824147,-24.7534832420591
-176.2,-8.96785405824147,-24.7195198999827
-176.1,-8.96785405824147,-24.6808913764071
-176,-8.96785405824147,-24.6527774928426
-175.9,-8.96785405824147,-24.6493267911787
-175.8,-8.96785405824147,-24.6493267911787
-175.7,-8.96785405824147,-24.6493267911787
-175.6,-8.96785405824147,-24.6361493899693
-175.5,-8.96785405824147,-24.5945149908137
-175.4,-8.96785405824147,-24.5651128220119
-175.3,-8.96785405824147,-24.5644412788857
-175.2,-8.96785405824147,-24.5644412788857
-175.1,-8.96785405824147,-24.5644412788857
-175,-8.96785405824147,-24.526588921184
-174.9,-8.96785405824147,-24.4492443953772
-174.8,-8.96785405824147,-24.3898387126804
-174.7,-8.96785405824147,-24.3572184619781
-174.6,-8.96785405824147,-24.3302687486682
-174.5,-8.96785405824147,-24.3020122401604
