Azimuth,Vertical_dB,Horizontal_dB
-180,-9.25654420557747,-9.77171145259657
-179.9,-9.25654420557747,-9.77171145259657
-179.8,-9.25654420557747,-9.77171145259657
-179.7,-9.25654420557747,-9.77171145259657
-179.6,-9.25654420557747,-9.77171145259657
-179.5,-9.25654420557747,-9.77171145259657
-179.4,-9.25654420557747,-9.77171145259657
-179.3,-9.25654420557747,-9.77171145259657
-179.2,-9.24745564206354,-9.76262288908264
-179.1,-9.24412366782737,-9.75929091484647
-179,-9.24412366782737,-9.75929091484647
-178.9,-9.24412366782737,-9.75929091484647
-178.8,-9.24412366782737,-9.75883529399445
-178.7,-9.24412366782737,-9.746220009713
-178.6,-9.24412366782737,-9.72515840410601
-178.5,-9.24412366782737,-9.70708079074665
-178.4,-9.24412366782737,-9.69234676369415
-178.3,-9.24412366782737,-9.67607042463375
-178.2,-9.22983653461198,-9.65360731429558
-178.1,-9.13859489512118,-9.62104347334213
-178,-9.03499867133607,-9.58504067489289
-177.9,-8.98112059344983,-9.55183285849954
-177.8,-8.93981779880468,-9.5191136435581
-177.7,-8.9173570695444,-9.48639442861666
-177.6,-8.91628996517886,-9.45208559374764
-177.5,-8.91628996517886,-9.41641833224632
-177.4,-8.91628996517886,-9.38712357984264
-177.3,-8.89337209477812,-9.36880508896725
-177.2,-8.83426865675548,-9.35483240579446
-177.1,-8.77447048906756,-9.33719698631894
-177,-8.72307559899048,-9.30622314177432
-176.9,-8.67220232075721,-9.26878889145485
-176.8,-8.62896666701169,-9.24069246061127
-176.7,-8.59451960800101,-9.22437629691232
-176.6,-8.56363895666809,-9.21019437440684
-176.5,-8.53176321620767,-9.18975214815167
-176.4,-8.49904400126624,-9.15541463995607
-176.3,-8.4663247863248,-9.11900057276141
-176.2,-8.43360557138336,-9.09519866392458
-176.1,-8.40088635644192,-9.08108892672117
-176,-8.36816714150048,-9.06595464387405
-175.9,-8.33443871298446,-9.03663753459567
-175.8,-8.2984757696462,-8.98343601255005
-175.7,-8.26747624179908,-8.92872527708901
-175.6,-8.24785482700605,-8.88887173719639
-175.5,-8.23445772880917,-8.85394057153205
-175.4,-8.2172961807337,-8.82600488266507
-175.3,-8.17800870577924,-8.80787259247069
-175.2,-8.11827524731799,-8.79454976481171
-175.1,-8.07359684159992,-8.77609253515672
-175,-8.05549152164864,-8.73552614211059
-174.9,-8.04270381794918,-8.67865705042104
-174.8,-8.02287421525596,-8.63045656241201
-174.7,-7.96825203765314,-8.59577202079809
-174.6,-7.90568207769082,-8.56484176600946
-174.5,-7.88595547114066,-8.53280852209926
-174.4,-7.88595547114066,-8.49693390630428
-174.3,-7.88595547114066,-8.46351765069998
-174.2,-7.87812619866517,-8.44020195147205
-174.1,-7.81068300000663,-8.42592901028205
-174,-7.72595711719191,-8.41102293833903
-173.9,-7.67630799134053,-8.38267732876387
-173.8,-7.64058106197586,-8.33004751482082
